name,PLD(A),LCD(A),surfacearea[m^2/g],Porosity,Density(gr/cm3),%C,%F,%H,%N,%O,%S,%Si
linker109_C_linker4_C_dia_relaxed_interp_2,8.88523,10.98966,5096.76,0.788723,0.396416,56.923077,0,33.846154,3.076923,6.153846,0,0
linker109_C_linker4_C_qzd_relaxed,6.7943,8.19062,3532.82,0.66676,0.602403,56.923077,0,33.846154,3.076923,6.153846,0,0
linker109_C_linker4_C_sql_relaxed,7.49321,8.07391,2396.23,0.533972,0.625826,56.923077,0,33.846154,3.076923,6.153846,0,0
linker109_C_linker40_C_sql_relaxed,13.04752,13.45183,3528.08,0.71759,0.452157,60.493827,0,29.62963,4.938272,4.938272,0,0
linker109_C_linker41_C_cdl_relaxed,6.96586,8.34373,5290.03,0.742705,0.512951,60,0,33.846154,3.076923,3.076923,0,0
linker109_C_linker41_C_cds_relaxed,6.43463,8.11997,5409.55,0.736349,0.512332,60,0,33.846154,3.076923,3.076923,0,0
linker109_C_linker41_C_qzd_relaxed,6.56183,7.81245,3616.28,0.680143,0.590722,60,0,33.846154,3.076923,3.076923,0,0
linker109_C_linker42_C_cds_relaxed,5.95765,7.76782,3975.08,0.714293,0.584411,59.42029,0,28.985507,5.797101,5.797101,0,0
linker109_C_linker42_C_dia_relaxed_interp_2,8.98723,9.86704,4522.39,0.781641,0.445459,59.42029,0,28.985507,5.797101,5.797101,0,0
linker109_C_linker42_C_qzd_relaxed,6.89045,7.75852,2935.65,0.649007,0.671633,59.42029,0,28.985507,5.797101,5.797101,0,0
linker109_C_linker43_C_cds_relaxed,5.44365,7.16192,3225.89,0.631981,0.637181,55.555556,0,34.567901,4.938272,4.938272,0,0
linker109_C_linker44_C_uoo_relaxed,7.50676,11.00352,5978.01,0.764303,0.405653,52.688172,0,38.709677,4.301075,4.301075,0,0
linker109_C_linker45_C_cdl_relaxed,7.71058,9.03469,4640.77,0.711966,0.533789,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker45_C_cds_relaxed,6.01541,8.14436,4903.9,0.71524,0.534604,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker45_C_dia_relaxed_interp_2,9.47535,12.55221,5682.48,0.793014,0.406366,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker45_C_qzd_relaxed,6.43124,7.5451,3164.41,0.625348,0.620894,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker45_C_sql_relaxed,7.66886,8.92986,2241.94,0.534503,0.643715,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker46_C_cds_relaxed,5.56356,8.1253,4291.28,0.675302,0.560812,57.333333,0,37.333333,5.333333,0,0,0
linker109_C_linker46_C_dia_relaxed_interp_2,9.33389,13.26879,4539.12,0.724908,0.426627,57.333333,0,37.333333,5.333333,0,0,0
linker109_C_linker46_C_qzd_relaxed,6.02375,7.29255,2618.83,0.562816,0.651619,57.333333,0,37.333333,5.333333,0,0,0
linker109_C_linker46_C_sql_relaxed,7.63262,8.63732,2051.25,0.516392,0.670506,57.333333,0,37.333333,5.333333,0,0,0
linker109_C_linker46_C_sra_relaxed_interp_2,9.94252,15.11808,5419.83,0.780061,0.382753,57.333333,0,37.333333,5.333333,0,0,0
linker109_C_linker47_C_cds_relaxed,5.72596,7.72694,3564.92,0.666073,0.625736,60.493827,0,34.567901,4.938272,0,0,0
linker109_C_linker47_C_dft_relaxed_interp_2,12.32481,17.10374,5220.6,0.786516,0.3926,60.493827,0,34.567901,4.938272,0,0,0
linker109_C_linker47_C_qzd_relaxed,5.91596,7.42486,2002.92,0.545149,0.726607,60.493827,0,34.567901,4.938272,0,0,0
linker109_C_linker47_C_sql_relaxed,7.20421,7.8428,1703.35,0.516593,0.750308,60.493827,0,34.567901,4.938272,0,0,0
linker109_C_linker48_C_dft_relaxed_interp_2,12.44615,16.3641,5495.51,0.770952,0.367552,55.555556,0,39.506173,4.938272,0,0,0
linker109_C_linker48_C_qzd_relaxed,5.95929,7.51221,2236.22,0.536395,0.680025,55.555556,0,39.506173,4.938272,0,0,0
linker109_C_linker48_C_sql_relaxed,6.92067,8.06525,1963.01,0.519473,0.701557,55.555556,0,39.506173,4.938272,0,0,0
linker109_C_linker49_C_cdl_relaxed,7.49884,8.83092,4220.43,0.704445,0.562264,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker49_C_cds_relaxed,6.18131,8.18688,4492.63,0.711759,0.562669,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker49_C_dia_relaxed_interp_2,9.28253,12.36616,5177.12,0.779154,0.429545,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker49_C_qzd_relaxed,6.11672,7.65895,2795.94,0.611714,0.65267,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker49_C_sql_relaxed,7.68743,8.95813,2087.54,0.539853,0.67759,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker49_C_sra_relaxed_interp_2,10.58736,14.78122,5587.67,0.799447,0.385571,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker5_C_cdl_relaxed,7.63788,9.09155,4981.14,0.675346,0.490399,56.164384,0,43.835616,0,0,0,0
linker109_C_linker5_C_cds_relaxed,6.73405,7.84084,4996.22,0.68006,0.489935,56.164384,0,43.835616,0,0,0,0
linker109_C_linker5_C_dia_relaxed_interp_2,9.40395,12.4696,5936.16,0.762347,0.373042,56.164384,0,43.835616,0,0,0,0
linker109_C_linker5_C_qzd_relaxed,6.60299,7.72116,3625.78,0.615839,0.568167,56.164384,0,43.835616,0,0,0,0
linker109_C_linker5_C_sql_relaxed,7.67102,8.63745,2574.06,0.515278,0.587217,56.164384,0,43.835616,0,0,0,0
linker109_C_linker50_C_cds_relaxed,5.59682,7.14449,3575.9,0.63159,0.590419,54.43038,0,37.974684,7.594937,0,0,0
linker109_C_linker50_C_dft_relaxed_interp_2,10.77638,14.88455,5801.82,0.794372,0.36663,54.43038,0,37.974684,7.594937,0,0,0
linker109_C_linker50_C_qzd_relaxed,6.13849,7.48074,2269.13,0.543817,0.683963,54.43038,0,37.974684,7.594937,0,0,0
linker109_C_linker51_C_cds_relaxed,5.24347,7.28593,3015.41,0.597689,0.63835,55.05618,0,40.449438,4.494382,0,0,0
linker109_C_linker51_C_dft_relaxed_interp_2,11.39787,14.96812,5126.67,0.753517,0.396972,55.05618,0,40.449438,4.494382,0,0,0
linker109_C_linker51_C_qzd_relaxed,5.40965,7.22336,1965.95,0.510496,0.730961,55.05618,0,40.449438,4.494382,0,0,0
linker109_C_linker51_C_sql_relaxed,6.28499,7.12543,1677.42,0.468141,0.75543,55.05618,0,40.449438,4.494382,0,0,0
linker109_C_linker51_C_uoo_relaxed,8.70286,11.40946,6592.89,0.789472,0.373537,55.05618,0,40.449438,4.494382,0,0,0
linker109_C_linker52_C_dft_relaxed_interp_2,13.07352,16.29486,5397.71,0.783937,0.369976,55.844156,0,36.363636,5.194805,2.597403,0,0
linker109_C_linker52_C_qzd_relaxed,5.78635,7.37022,2375.33,0.566405,0.685399,55.844156,0,36.363636,5.194805,2.597403,0,0
linker109_C_linker52_C_sql_relaxed,7.13883,8.02042,1915.51,0.511854,0.709422,55.844156,0,36.363636,5.194805,2.597403,0,0
linker109_C_linker53_C_uoo_relaxed,7.89682,11.66572,6489.18,0.764461,0.376077,52.688172,0,43.010753,4.301075,0,0,0
linker109_C_linker54_C_cds_relaxed,6.37169,8.03355,3640.96,0.677258,0.64363,55.844156,0,31.168831,5.194805,7.792208,0,0
linker109_C_linker54_C_qzd_relaxed,5.8927,7.30909,2115.46,0.587945,0.747365,55.844156,0,31.168831,5.194805,7.792208,0,0
linker109_C_linker54_C_sql_relaxed,7.08983,8.35018,1728.87,0.505317,0.772873,55.844156,0,31.168831,5.194805,7.792208,0,0
linker109_C_linker57_C_cdl_relaxed,7.69275,9.69082,3877.85,0.688906,0.564633,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker57_C_cds_relaxed,6.31366,7.95239,3917.4,0.686451,0.5637,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker57_C_dia_relaxed_interp_2,9.42593,12.33613,4969.2,0.772918,0.432315,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker57_C_qzd_relaxed,6.53001,7.53195,3056.79,0.631661,0.648037,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker57_C_sra_relaxed_interp_2,10.02593,16.13869,5215.06,0.79279,0.386063,57.746479,0,33.802817,5.633803,2.816901,0,0
linker109_C_linker58_C_cdl_relaxed,6.51322,7.81126,6613.34,0.797011,0.451959,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker58_C_cds_relaxed,6.5199,7.86635,6612.83,0.793829,0.452429,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker58_C_dia_relaxed_interp_3,8.00314,10.74874,3723.52,0.681166,0.507612,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker58_C_dia_relaxed_interp_4,5.31393,7.35805,2283.54,0.502969,0.676816,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker58_C_qzd_relaxed,7.07851,8.2012,4311.87,0.722972,0.52321,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker59_C_cdl_relaxed,6.65614,8.3168,5526.44,0.742009,0.478016,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker59_C_cds_relaxed,6.39937,7.72395,5739.54,0.738346,0.476907,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker59_C_qzd_relaxed,6.64392,7.81365,3981.69,0.689177,0.550605,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker59_C_sql_relaxed,7.57232,8.7632,2918.21,0.570836,0.567253,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker6_C_dia_relaxed_interp_2,8.19628,11.50333,5261.77,0.774286,0.459621,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker60_C_cdl_relaxed,6.73386,8.49824,4993.24,0.683332,0.503499,53.623188,0,40.57971,5.797101,0,0,0
linker109_C_linker60_C_cds_relaxed,6.00275,7.89664,5235.59,0.684783,0.501362,53.623188,0,40.57971,5.797101,0,0,0
linker109_C_linker60_C_dia_relaxed_interp_2,8.84687,9.99512,5343.07,0.761796,0.382211,53.623188,0,40.57971,5.797101,0,0,0
linker109_C_linker60_C_qzd_relaxed,6.24232,7.25929,3457.51,0.604551,0.580688,53.623188,0,40.57971,5.797101,0,0,0
linker109_C_linker60_C_sql_relaxed,7.59527,8.54009,2475.25,0.516927,0.59885,53.623188,0,40.57971,5.797101,0,0,0
linker109_C_linker60_C_sra_relaxed_interp_2,10.72091,15.78939,5920.79,0.791251,0.341888,53.623188,0,40.57971,5.797101,0,0,0
linker109_C_linker61_C_cdl_relaxed,6.73521,8.41693,5849.15,0.763564,0.478416,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker61_C_cds_relaxed,6.29258,7.91647,5757.24,0.763727,0.478079,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker61_C_qzd_relaxed,6.59603,8.02833,4000.37,0.671391,0.553081,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker61_C_sql_relaxed,7.56997,8.84709,3006.96,0.582226,0.568633,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker62_C_cdl_relaxed,6.43401,8.05978,5454.8,0.759365,0.497689,59.322034,0,30.508475,10.169492,0,0,0
linker109_C_linker62_C_cds_relaxed,6.16847,7.89293,5591.87,0.758646,0.498506,59.322034,0,30.508475,10.169492,0,0,0
linker109_C_linker62_C_dia_relaxed_interp_2,11.72467,16.53171,4184.25,0.781889,0.374843,59.322034,0,30.508475,10.169492,0,0,0
linker109_C_linker62_C_dia_relaxed_interp_3,7.95907,10.36445,3178.82,0.643804,0.562264,59.322034,0,30.508475,10.169492,0,0,0
linker109_C_linker62_C_dia_relaxed_interp_4,4.39089,6.53763,1559.94,0.458241,0.749685,59.322034,0,30.508475,10.169492,0,0,0
linker109_C_linker62_C_qzd_relaxed,6.31395,8.03412,3735.81,0.65361,0.57629,59.322034,0,30.508475,10.169492,0,0,0
linker109_C_linker63_C_cdl_relaxed,6.37069,7.8733,5147.82,0.723297,0.507024,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker63_C_dia_relaxed_interp_2,9.2634,11.32684,5254.19,0.785635,0.383236,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker63_C_qzd_relaxed,6.74873,7.97124,3689.61,0.675643,0.581212,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker63_C_sra_relaxed_interp_2,14.77934,16.94519,4977.44,0.797063,0.344231,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker64_C_cds_relaxed,6.52738,8.02693,5511.29,0.749432,0.503155,57.377049,0,32.786885,6.557377,3.278689,0,0
linker109_C_linker64_C_qzd_relaxed,6.49883,7.70119,3818.02,0.693627,0.584639,57.377049,0,32.786885,6.557377,3.278689,0,0
linker109_C_linker65_C_cds_relaxed,6.17539,8.28383,4775.22,0.709371,0.54337,60.655738,0,26.229508,13.114754,0,0,0
linker109_C_linker65_C_dia_relaxed_interp_2,10.10254,14.13347,3924.46,0.752288,0.411114,60.655738,0,26.229508,13.114754,0,0,0
linker109_C_linker65_C_dia_relaxed_interp_3,8.01442,8.92146,2658.47,0.594044,0.61667,60.655738,0,26.229508,13.114754,0,0,0
linker109_C_linker65_C_dia_relaxed_interp_4,3.91248,5.57879,956.155,0.368573,0.822227,60.655738,0,26.229508,13.114754,0,0,0
linker109_C_linker65_C_qzd_relaxed,6.80599,8.15083,3321.81,0.670084,0.62607,60.655738,0,26.229508,13.114754,0,0,0
linker109_C_linker65_C_sql_relaxed,7.58163,8.86314,2302.78,0.551474,0.648785,60.655738,0,26.229508,13.114754,0,0,0
linker109_C_linker66_C_cdl_relaxed,6.28111,7.51043,5311.16,0.727509,0.507624,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker66_C_dia_relaxed_interp_2,9.14038,12.51736,5793.25,0.791748,0.382107,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker66_C_qzd_relaxed,6.39075,7.779,3595.11,0.639116,0.585094,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker66_C_sql_relaxed,6.59994,8.03915,2749.37,0.573527,0.602816,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker67_C_cdl_relaxed,5.99567,7.64557,5019.6,0.739771,0.535239,55.555556,0,31.746032,6.349206,6.349206,0,0
linker109_C_linker67_C_cds_relaxed,6.31518,7.43141,4857.22,0.732929,0.53542,55.555556,0,31.746032,6.349206,6.349206,0,0
linker109_C_linker67_C_dia_relaxed_interp_2,8.79106,11.01101,5009.98,0.799078,0.403778,55.555556,0,31.746032,6.349206,6.349206,0,0
linker109_C_linker67_C_qzd_relaxed,6.71787,7.53976,3478.78,0.671306,0.616765,55.555556,0,31.746032,6.349206,6.349206,0,0
linker109_C_linker68_C_cdl_relaxed,6.09974,7.86152,5276.81,0.747867,0.535006,54.098361,0,29.508197,9.836066,6.557377,0,0
linker109_C_linker68_C_qzd_relaxed,6.33077,7.37671,3462.75,0.674806,0.619498,54.098361,0,29.508197,9.836066,6.557377,0,0
linker109_C_linker68_C_sql_relaxed,7.41962,8.35814,2402.08,0.549981,0.636855,54.098361,0,29.508197,9.836066,6.557377,0,0
linker109_C_linker69_C_cdl_relaxed,6.013,7.49319,4841.71,0.702926,0.530401,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker69_C_dia_relaxed_interp_2,8.435,12.27358,5520.77,0.78424,0.399974,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker69_C_qzd_relaxed,6.57613,7.21905,3351.78,0.624521,0.612444,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker69_C_sql_relaxed,5.74025,7.32508,2861.15,0.582269,0.633991,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker7_C_cds_relaxed,6.37474,8.02189,5039.29,0.678267,0.490261,56.164384,0,43.835616,0,0,0,0
linker109_C_linker7_C_dia_relaxed_interp_2,9.34628,12.16499,5964.36,0.761197,0.3753,56.164384,0,43.835616,0,0,0,0
linker109_C_linker7_C_qzd_relaxed,6.51249,7.11102,3517.91,0.599248,0.566508,56.164384,0,43.835616,0,0,0,0
linker109_C_linker7_C_sra_relaxed_interp_2,10.8508,14.67367,6087.53,0.784634,0.334434,56.164384,0,43.835616,0,0,0,0
linker109_C_linker70_C_dia_relaxed_interp_2,9.36371,12.24499,5155.65,0.739335,0.425069,50.684932,0,38.356164,5.479452,5.479452,0,0
linker109_C_linker70_C_qzd_relaxed,6.39427,7.66466,3018.92,0.606826,0.647488,50.684932,0,38.356164,5.479452,5.479452,0,0
linker109_C_linker70_C_sql_relaxed,7.39029,7.93966,2104.31,0.523637,0.670651,50.684932,0,38.356164,5.479452,5.479452,0,0
linker109_C_linker71_C_cdl_relaxed,6.09817,8.06277,4822.15,0.722447,0.53334,53.846154,0,33.846154,9.230769,3.076923,0,0
linker109_C_linker71_C_dia_relaxed_interp_2,8.42007,12.66119,5447.91,0.795148,0.401485,53.846154,0,33.846154,9.230769,3.076923,0,0
linker109_C_linker71_C_qzd_relaxed,6.07662,7.07951,3611.36,0.662133,0.619366,53.846154,0,33.846154,9.230769,3.076923,0,0
linker109_C_linker71_C_sql_relaxed,5.64415,6.78276,3000.91,0.618368,0.637332,53.846154,0,33.846154,9.230769,3.076923,0,0
linker109_C_linker72_C_dia_relaxed_interp_2,8.82009,9.79727,4347.55,0.755904,0.467935,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker72_C_qzd_relaxed,6.36661,7.68786,2843.72,0.628362,0.709742,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker72_C_sql_relaxed,7.06238,7.86685,1825.05,0.494903,0.737168,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker74_C_cds_relaxed,6.39989,7.60026,4363.35,0.688159,0.56078,53.623188,0,34.782609,5.797101,5.797101,0,0
linker109_C_linker74_C_dia_relaxed_interp_2,8.32295,10.46794,5208.18,0.768639,0.422351,53.623188,0,34.782609,5.797101,5.797101,0,0
linker109_C_linker74_C_sra_relaxed_interp_2,8.82446,15.41577,5635.99,0.799758,0.379896,53.623188,0,34.782609,5.797101,5.797101,0,0
linker109_C_linker75_C_cds_relaxed,6.21171,7.60434,3790.57,0.644117,0.588125,52,0,37.333333,5.333333,5.333333,0,0
linker109_C_linker75_C_dft_relaxed_interp_2,12.2787,15.48405,5185.78,0.796069,0.364078,52,0,37.333333,5.333333,5.333333,0,0
linker109_C_linker75_C_dia_relaxed_interp_2,8.31709,10.50765,4745.42,0.752244,0.442594,52,0,37.333333,5.333333,5.333333,0,0
linker109_C_linker76_C_cdl_relaxed,7.10208,8.09694,6488.78,0.794865,0.451743,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker76_C_cds_relaxed,6.51423,7.78188,6497.29,0.791776,0.450808,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker76_C_dia_relaxed_interp_3,6.98036,9.37584,4136.29,0.68222,0.507407,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker76_C_qzd_relaxed,7.01637,8.1824,4294.29,0.708945,0.523631,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker77_C_cdl_relaxed,6.26045,8.20225,5828.07,0.744403,0.477488,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker77_C_cds_relaxed,6.89478,8.32188,5815.8,0.733935,0.476468,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker77_C_qzd_relaxed,6.02459,7.75955,3946.85,0.665111,0.552936,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker77_C_sql_relaxed,5.93522,8.17157,3398.94,0.598386,0.567325,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker78_C_cdl_relaxed,6.53563,8.21448,5171.78,0.721286,0.509235,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker78_C_cds_relaxed,5.99305,7.49204,5439.07,0.726011,0.508209,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker78_C_dia_relaxed_interp_2,8.68023,11.35065,5306.53,0.786984,0.381601,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker78_C_qzd_relaxed,6.23421,7.48603,3633.11,0.660301,0.58757,53.846154,0,36.923077,6.153846,3.076923,0,0
linker109_C_linker79_C_cdl_relaxed,6.64654,8.62152,4813.14,0.685208,0.52772,54.929577,0,39.43662,5.633803,0,0,0
linker109_C_linker79_C_cds_relaxed,6.02838,7.45196,4490.45,0.668266,0.528801,54.929577,0,39.43662,5.633803,0,0,0
linker109_C_linker79_C_dia_relaxed_interp_2,8.28995,10.77918,5438.47,0.759258,0.396797,54.929577,0,39.43662,5.633803,0,0,0
linker109_C_linker79_C_qzd_relaxed,5.38266,7.63708,3298.97,0.596561,0.605986,54.929577,0,39.43662,5.633803,0,0,0
linker109_C_linker79_C_sql_relaxed,7.16196,7.91272,2316.01,0.515029,0.627812,54.929577,0,39.43662,5.633803,0,0,0
linker109_C_linker79_C_sra_relaxed_interp_2,9.56374,15.91522,5447.19,0.781578,0.357551,54.929577,0,39.43662,5.633803,0,0,0
linker109_C_linker8_C_dia_relaxed_interp_2,8.68826,9.69129,4342.43,0.739849,0.461737,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker8_C_qzd_relaxed,6.50997,7.47977,2853.31,0.623581,0.697709,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker8_C_sql_relaxed,7.24652,7.73323,1804.89,0.469771,0.725964,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker8_C_sra_relaxed_interp_2,8.48248,12.93061,4952.13,0.783259,0.412939,53.623188,0,28.985507,5.797101,11.594203,0,0
linker109_C_linker80_C_sql_relaxed,5.88935,6.93378,1990.5,0.457789,0.696868,49.39759,0,43.373494,4.819277,2.409639,0,0
linker109_C_linker80_C_uoo_relaxed,8.74495,12.33015,6337.91,0.786934,0.342334,49.39759,0,43.373494,4.819277,2.409639,0,0
linker109_C_linker81_C_cdl_relaxed,6.72772,8.54451,6419.91,0.793485,0.452398,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker81_C_cds_relaxed,6.65958,8.01478,6405.86,0.790403,0.450951,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker81_C_dia_relaxed_interp_3,8.19768,10.97886,3913.68,0.714444,0.509395,57.894737,0,35.087719,7.017544,0,0,0
linker109_C_linker82_C_cdl_relaxed,6.91645,9.29302,5633.14,0.745419,0.478471,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker82_C_cds_relaxed,6.86524,8.33955,5657.59,0.743177,0.476524,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker82_C_lon_relaxed_interp_2,10.36698,14.10347,5137.52,0.796705,0.354331,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker82_C_qzd_relaxed,6.7071,7.91285,4008.47,0.689018,0.551454,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker82_C_sql_relaxed,7.3636,8.0671,3270.37,0.640453,0.568411,55.555556,0,38.095238,6.349206,0,0,0
linker109_C_linker83_C_cdl_relaxed,7.58554,9.24961,4142.11,0.695725,0.544316,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker83_C_cds_relaxed,6.1162,8.44938,4873.49,0.730317,0.537667,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker83_C_dia_relaxed_interp_2,9.47115,12.34523,5376.78,0.785312,0.414195,59.42029,0,34.782609,5.797101,0,0,0
linker109_C_linker84_C_cdl_relaxed,6.99702,9.3758,5778.85,0.762449,0.478504,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker84_C_cds_relaxed,6.58412,8.24827,5881.19,0.766227,0.478502,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker84_C_qzd_relaxed,6.70096,7.99743,4097.09,0.688787,0.553301,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker84_C_sql_relaxed,7.17157,8.11322,3331.99,0.620216,0.570014,54.098361,0,36.065574,9.836066,0,0,0
linker109_C_linker85_C_cdl_relaxed,6.1545,9.18811,4900.56,0.713744,0.530678,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker85_C_cds_relaxed,6.05586,7.84634,4882.86,0.715159,0.530989,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker85_C_dia_relaxed_interp_2,8.29371,11.00742,5640.8,0.785124,0.401603,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker85_C_qzd_relaxed,6.11824,8.17927,3442.64,0.64935,0.609983,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker85_C_sql_relaxed,6.42477,7.48161,2612.5,0.597481,0.632248,55.223881,0,35.820896,5.970149,2.985075,0,0
linker109_C_linker86_C_cdl_relaxed,7.50984,8.65016,3262.29,0.683333,0.681352,55.223881,8.955224,23.880597,8.955224,0,2.985075,0
linker109_C_linker86_C_cds_relaxed,5.78784,8.06772,3449.68,0.681792,0.681688,55.223881,8.955224,23.880597,8.955224,0,2.985075,0
linker109_C_linker86_C_qdl_relaxed,5.96288,7.91141,1929.91,0.575731,0.791557,55.223881,8.955224,23.880597,8.955224,0,2.985075,0
linker109_C_linker86_C_sra_relaxed_interp_2,9.6502,11.4928,4787.9,0.788393,0.466608,55.223881,8.955224,23.880597,8.955224,0,2.985075,0
linker109_C_linker87_C_cdl_relaxed,6.84719,8.96284,6417.48,0.774756,0.440808,60.655738,0,39.344262,0,0,0,0
linker109_C_linker87_C_cds_relaxed,6.43962,8.30826,6186.67,0.776329,0.442048,60.655738,0,39.344262,0,0,0,0
linker109_C_linker87_C_dia_relaxed_interp_2,11.53705,16.05494,4943.74,0.794283,0.332741,60.655738,0,39.344262,0,0,0,0
